"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"Sehnenfadenrupturant_18","mitral valve chordal rupture anteriorat visit18","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:270906004","Mitral chordae rupture",4148905,"Anterior|Echocardiography","snomed:255549009|snomed:40701008","4115458|4230911",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Sehnenfadenrupturpost","mitral valve chordal rupture posterior at baseline","INT",,"1=yes | 0=no",,532,90,0,0,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:270906004","Mitral chordae rupture",4148905,"Posterior|Echocardiography","snomed:255551008|snomed:40701008","4116868|4230911",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Sehnenfadenrupturpost_12","mitral valve chordal rupture posterior at visit12","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:270906004","Mitral chordae rupture",4148905,"Posterior|Echocardiography","snomed:255551008|snomed:40701008","4116868|4230911",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Sehnenfadenrupturpost_18","mitral valve chordal rupture posterior at visit18","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:270906004","Mitral chordae rupture",4148905,"Posterior|Echocardiography","snomed:255551008|snomed:40701008","4116868|4230911",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Septum","septum hypokinesia at baseline","INT",,"0=normal| 1 = hypokinetic | 2=severely hypokin | 3=akinetic| 4 = dyskinetic",9,480,142,0,4,,"snomed:17621005|snomed:37706002|snomed:371870001|snomed:255326006|snomed:255340007","Normal|Hypokinesis of cardiac wall|Severe hypokinesis of cardiac wall|Akinetic|Dyskinetic","4069590|4291798|4162728|4113277|4113280","snomed:359061000009104","Segmental hypokinesis of ventricular septum",42599765,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Septum_12","septum hypokinesia at visit12","INT",,"0=normal| 1 = hypokinetic | 2=severely hypokin | 3=akinetic| 4 = dyskinetic",9,480,142,0,9,,"snomed:17621005|snomed:37706002|snomed:371870001|snomed:255326006|snomed:255340007","Normal|Hypokinesis of cardiac wall|Severe hypokinesis of cardiac wall|Akinetic|Dyskinetic","4069590|4291798|4162728|4113277|4113280","snomed:359061000009104","Segmental hypokinesis of ventricular septum",42599765,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Septum_18","septum hypokinesia at visit18","INT",,"0=normal| 1 = hypokinetic | 2=severely hypokin | 3=akinetic| 4 = dyskinetic",9,480,142,0,9,,"snomed:17621005|snomed:37706002|snomed:371870001|snomed:255326006|snomed:255340007","Normal|Hypokinesis of cardiac wall|Severe hypokinesis of cardiac wall|Akinetic|Dyskinetic","4069590|4291798|4162728|4113277|4113280","snomed:359061000009104","Segmental hypokinesis of ventricular septum",42599765,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"SI_QIII","S-wave present in lead IQ-wave present in lead III at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","omop:OMOP5117510","Electrocardiogram (EKG): S1Q3T3 pattern",738824,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"SI_QIII_12","S-wave present in IQ-wave present in lead III at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","omop:OMOP5117510","Electrocardiogram (EKG): S1Q3T3 pattern",738824,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"SI_QIII_18","S-wave present in lead IQ-wave present in lead III at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","omop:OMOP5117510","Electrocardiogram (EKG): S1Q3T3 pattern",738824,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"SinI","S-wave present in lead I at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:365414002","S wave - finding",4267230,"Lead I|Electrocardiogram finding","snomed:272729005|Snomed:301120008","4157985|4117134",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"SinI_12","S-wave present in lead I at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:365414002","S wave - finding",4267230,"Lead I|Electrocardiogram finding","snomed:272729005|Snomed:301120008","4157985|4117134",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"SinI_18","S-wave present in lead I at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:365414002","S wave - finding",4267230,"Lead I|Electrocardiogram finding","snomed:272729005|Snomed:301120008","4157985|4117134",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Sleeping_pill","uses any sleeping pills useat Baseline y/n ","INT",,"1=yes | 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","loinc:LA31127-6","Sedatives or sleeping pills (Valium Serepax Ativan Xanax Librium Rohypnol GHB etc.)",36032437,,,,,,,"Drug_Exposure","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Smoking","Smoking status","INT",,"0=Never|1=Previous|2=Current",9,620,2,0,2,,"loinc:LA18978-9| loinc:LA15920-4| loinc:LA20356-4","Never smoker| Former smoker| Current smoker","45879404| 45883458| 36309332","snomed:1311000175101","Smoking assessment",761009,,,,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Socialstatus","Social status","INT",,"1=married | 2=widowed |3=single | 4=divorced| 5=married separated",9,622,0,1,9,,"snomed:87915002|snomed:33553000|snomed:125725006|snomed:20295000|snomed:13184001","Married|Widowed|Single never married|Divorced|Separated","4338692|4143188|4053854|4069297|4027529","loinc:45404-1","Marital status",3046344,,,,,,,"Person","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"SpiroAdj1","Spironolacton (=MRA) adjustment at Visit1","INT",,"0 = no adjustment| 1= 1 times uptitration| 2= increase more than once| 3= reduction| 4= stop| 5= no adjustment due to side-effect| 6= other",,563,59,0,5,,"loinc:LA32-8|snomed:422114001|icare:icv2000000032|snomed:260400001|snomed:422117008|snomed:395009001|snomed:74964007","No|once|more than once|Reduced|stop|Medication stopped - side effect|other","45878245|4226232|2000000032|4127781|4226233|4216319|9177","rxnorm:9997","Spironolactone",970250,"Adjustment","snomed:410617001",4253750,,,,"Drug_Exposure","month 1",4081745,"follow-up 1 month","snomed:183623000"
"SpiroAdj12","Spironolacton (=MRA) adjustment at Visit12","INT",,"0 = no adjustment| 1= 1 times uptitration| 2= increase more than once| 3= reduction| 4= stop| 5= no adjustment due to side-effect| 6= other",,447,175,0,6,,"loinc:LA32-8|snomed:422114001|icare:icv2000000032|snomed:260400001|snomed:422117008|snomed:395009001|snomed:74964007","No|once|more than once|Reduced|stop|Medication stopped - side effect|other","45878245|4226232|2000000032|4127781|4226233|4216319|9177","rxnorm:9997","Spironolactone",970250,"Adjustment","snomed:410617001",4253750,,,,"Drug_Exposure","month 12",4081746,"follow-up 1 year","snomed:183627004"
"SpiroAdj3","Spironolacton (=MRA) adjustment at Visit3","INT",,"0 = no adjustment| 1= 1 times uptitration| 2= increase more than once| 3= reduction| 4= stop| 5= no adjustment due to side-effect| 6= other",,523,99,0,5,,"loinc:LA32-8|snomed:422114001|icare:icv2000000032|snomed:260400001|snomed:422117008|snomed:395009001|snomed:74964007","No|once|more than once|Reduced|stop|Medication stopped - side effect|other","45878245|4226232|2000000032|4127781|4226233|4216319|9177","rxnorm:9997","Spironolactone",970250,"Adjustment","snomed:410617001",4253750,,,,"Drug_Exposure","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"SpiroAdj6","Spironolacton (=MRA) adjustment at Visit6","INT",,"0 = no adjustment| 1= 1 times uptitration| 2= increase more than once| 3= reduction| 4= stop| 5= no adjustment due to side-effect| 6= other",,490,132,0,5,,"loinc:LA32-8|snomed:422114001|icare:icv2000000032|snomed:260400001|snomed:422117008|snomed:395009001|snomed:74964007","No|once|more than once|Reduced|stop|Medication stopped - side effect|other","45878245|4226232|2000000032|4127781|4226233|4216319|9177","rxnorm:9997","Spironolactone",970250,"Adjustment","snomed:410617001",4253750,,,,"Drug_Exposure","month 6",4103967,"follow-up 6 months","snomed:300042001"
"SpiroAdjBL","Spironolacton (=MRA) adjustment at Baseline","INT",,"0 = no adjustment| 1= 1 times uptitration| 2= increase more than once| 3= reduction| 4= stop| 5= no adjustment due to side-effect| 6= other",,621,1,0,5,,"loinc:LA32-8|snomed:422114001|icare:icv2000000032|snomed:260400001|snomed:422117008|snomed:395009001|snomed:74964007","No|once|more than once|Reduced|stop|Medication stopped - side effect|other","45878245|4226232|2000000032|4127781|4226233|4216319|9177","rxnorm:9997","Spironolactone",970250,"Adjustment","snomed:410617001",4253750,,,,"Drug_Exposure","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Spiroat_BL","MRA use at Baseline","INT",,"1=yes | 0=no",,621,1,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C03DA","Aldosterone antagonists",21601533,,,,,,,"Drug_Exposure","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Spiroat_V1","MRA use at visit1","INT",,"1=yes | 0=no",,567,55,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C03DA","Aldosterone antagonists",21601533,,,,,,,"Drug_Exposure","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Spiroat_V12","MRA use at visit12","INT",,"1=yes | 0=no",,446,176,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C03DA","Aldosterone antagonists",21601533,,,,,,,"Drug_Exposure","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Spiroat_V18","MRA use at visit18","INT",,"1=yes | 0=no",,406,216,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C03DA","Aldosterone antagonists",21601533,,,,,,,"Drug_Exposure","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Spiroat_V3","MRA use at visit3","INT",,"1=yes | 0=no",,521,101,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C03DA","Aldosterone antagonists",21601533,,,,,,,"Drug_Exposure","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Spiroat_V6","MRA use at visit6","INT",,"1=yes | 0=no",,489,133,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C03DA","Aldosterone antagonists",21601533,,,,,,,"Drug_Exposure","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Statin_at_BL","which statin used at BL","INT",,"0=none | 1=Pravastatin | 2=Simvastatin | 3=Atorvastatin| 4=Lovastatin",,622,0,0,4,,"LOINC:LA32-8|rxnorm:42463|rxnorm:36567|rxnorm:83367|rxnorm:6472","No|Pravastatin|simvastatin|atorvastatin|lovastatin","45878245|1551860|1539403|1545958|1592085","atc:C10AA","HMG-CoA reductase inhibitor",21601855,"Type","snomed:410656007",4259643,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Statin01","uses anystatin useat Baseline y/n ","INT",,"1=yes | 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","atc:C10AA","HMG-CoA reductase inhibitor",21601855,,,,,,,"Drug_Exposure","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"STdepressieinaVLI","Stsegment-depression in lead aVL-I at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"aVL|Lead I|Electrocardiogram finding","snomed:257473000|snomed:272729005|Snomed:301120008","4107144|4157985|4117134",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"STdepressieinaVLI_12","Stsegment-depression in lead aVL-I at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"aVL|Lead I|Electrocardiogram finding","snomed:257473000|snomed:272729005|Snomed:301120008","4107144|4157985|4117134",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"STdepressieinaVLI_18","Stsegment-depression in lead aVL-I at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"aVL|Lead I|Electrocardiogram finding","snomed:257473000|snomed:272729005|Snomed:301120008","4107144|4157985|4117134",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"STdepressieinIIIIIaVF","ST-segement depression in lead II-III-aVF at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"aVF|Lead II|Lead III|Electrocardiogram finding","snomed:257472005|snomed:272730000|snomed:272731001|Snomed:301120008","4107143|4165927|4157986|4117134",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"STdepressieinIIIIIaVF_12","ST-segement depression in lead II-III-aVF at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"aVF|Lead II|Lead III|Electrocardiogram finding","snomed:257472005|snomed:272730000|snomed:272731001|Snomed:301120008","4107143|4165927|4157986|4117134",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"STdepressieinIIIIIaVF_18","ST-segement depression in lead II-III-aVF at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"aVF|Lead II|Lead III|Electrocardiogram finding","snomed:257472005|snomed:272730000|snomed:272731001|Snomed:301120008","4107143|4165927|4157986|4117134",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"STdepressieinV2V3","ST-segment depression in lead V2-V3 at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"Lead site V2|Lead site V3|Electrocardiogram finding","snomed:257476008|snomed:257477004|Snomed:301120008","4105372|4107145|4117134",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"STdepressieinV2V3_12","ST-segment depression in lead V2-V3 at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"Lead site V2|Lead site V3|Electrocardiogram finding","snomed:257476008|snomed:257477004|Snomed:301120008","4105372|4107145|4117134",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"STdepressieinV2V3_18","ST-segment depression in lead V2-V3 at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"Lead site V2|Lead site V3|Electrocardiogram finding","snomed:257476008|snomed:257477004|Snomed:301120008","4105372|4107145|4117134",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"STdepressieinV4V6","ST-segment depression in lead V4-V6 at baseline","INT",,"1=yes | 0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"Lead site V4|Lead site V5|Lead site V6|Electrocardiogram finding","snomed:257478009|snomed:257479001|snomed:257480003|Snomed:301120008","4121564|4107146|4119701|4117134",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"STdepressieinV4V6_12","ST-segment depression in lead V4-V6 at visit12","INT",,"1=yes | 0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"Lead site V4|Lead site V5|Lead site V6|Electrocardiogram finding","snomed:257478009|snomed:257479001|snomed:257480003|Snomed:301120008","4121564|4107146|4119701|4117134",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"STdepressieinV4V6_18","ST-segment depression in lead V4-V6 at visit18","INT",,"1=yes | 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:26141007","ST segment depression",4095285,"Lead site V4|Lead site V5|Lead site V6|Electrocardiogram finding","snomed:257478009|snomed:257479001|snomed:257480003|Snomed:301120008","4121564|4107146|4119701|4117134",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"sTFR_logFerritin_BL","calculated variable sTFR/logferritin at baseline","FLOAT",,,,509,113,0.4989882820009,18.7210456674604,"sTRF/logferritin",,,,"loinc:74807-9","Transferrin receptor.soluble/log Ferritin index [Mass Ratio] in Serum or Plasma",44816699,,,,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"sTFR_logFerritin_V1","calculated variable sTFR/logferritin at visit1","FLOAT",,,,444,178,0.308195130016758,8.2215695010019,,,,,"loinc:74807-9","Transferrin receptor.soluble/log Ferritin index [Mass Ratio] in Serum or Plasma",44816699,,,,,,,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"sTFR_logFerritin_V12","calculated variable sTFR/logferritin at visit12","FLOAT",,,,371,251,0.588407502956044,23.2412275803191,,,,,"loinc:74807-9","Transferrin receptor.soluble/log Ferritin index [Mass Ratio] in Serum or Plasma",44816699,,,,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"sTFR_logFerritin_V18","calculated variable sTFR/logferritin at visit18","FLOAT",,,,344,278,0.423669855462982,30.8690994994788,,,,,"loinc:74807-9","Transferrin receptor.soluble/log Ferritin index [Mass Ratio] in Serum or Plasma",44816699,,,,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"sTFR_logFerritin_V3","calculated variable sTFR/logferritin at visit3","FLOAT",,,,437,185,0.0253827768896135,10.9629958654907,,,,,"loinc:74807-9","Transferrin receptor.soluble/log Ferritin index [Mass Ratio] in Serum or Plasma",44816699,,,,,,,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"sTFR_logFerritin_V6","calculated variable sTFR/logferritin at visit6","FLOAT",,,,421,201,0.244281666561985,7.8472611141739,,,,,"loinc:74807-9","Transferrin receptor.soluble/log Ferritin index [Mass Ratio] in Serum or Plasma",44816699,,,,,,,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"StnAbdominalOP","history of abdominal operation Y/N","INT",,"1=yes | 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:386671008","Abdominal cavity operation",4304932,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"StnKlappenOP","History of valve replacement Y/N","INT",,"1=yes | 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:34068001","Heart valve replacement",4145119,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"StörungLVGeometrie","Left ventricular contraction dyssynchrony at baseline","INT",,"1=yes | 0=no",,532,90,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","icare:icv2000000023","Left ventricular dyssynchrony",2000000023,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"StörungLVGeometrie_12","Left ventricular contraction dyssynchrony at visit12","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","icare:icv2000000023","Left ventricular dyssynchrony",2000000023,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"StörungLVGeometrie_18","Left ventricular contraction dyssynchrony at visit18","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","icare:icv2000000023","Left ventricular dyssynchrony",2000000023,"Echocardiography","snomed:40701008",4230911,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"StörungRVGeometrie","Dysfunction right ventricular geometry at baseline","INT",,"1=yes | 0=no",,532,90,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:196437005","Ventricular asynergy",4055761,"Finding of right ventricle|Echocardiography","snomed:301097002|snomed:40701008","4116633|4230911",,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"StörungRVGeometrie_12","Dysfunction right ventricular geometryat visit12","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:196437005","Ventricular asynergy",4055761,"Finding of right ventricle|Echocardiography","snomed:301097002|snomed:40701008","4116633|4230911",,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"StörungRVGeometrie_18","Dysfunction right ventricular geometryat visit18","INT",,"1=yes | 0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:196437005","Ventricular asynergy",4055761,"Finding of right ventricle|Echocardiography","snomed:301097002|snomed:40701008","4116633|4230911",,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Stroke","history of stroke type","INT",,"0=no | 1=TIA| 2=minor stroke | 3=major stroke",,622,0,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","loinc:LA12362-2","Stroke (CVA) or TIA",45881969,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"stroke01","history of severe stroke event Y/N (0-1 vs 2-3)","INT",,"1=yes | 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","loinc:LA12362-2","Stroke (CVA) or TIA",45881969,"Severe","snomed:24484000",4087703,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"SumallAESeverity","Sum all AE (Adverse Event)-Severity","INT",,,,587,35,1,104,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Severity score|Total","snomed:278305009|snomed:255619001","4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumAnemiaAESeverity","Sum Anemia AE-Severity adverse events severity","INT",,,,96,526,1,11,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Anemia|Severity score|Total","snomed:271737000|snomed:278305009|snomed:255619001","439777|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumBacterialInfectionAESeverity","Sum Bacterial Infection AE-Severity adverse events severities","INT",,,,248,374,1,17,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Bacterial infectious disease|Severity score|Total","snomed:87628006|snomed:278305009|snomed:255619001","432545|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumBleedingAESeverity","Sum Bleeding AE-Severity adverse events severities","INT",,,,65,557,1,13,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Bleeding|Severity score|Total","snomed:131148009|snomed:278305009|snomed:255619001","437312|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumBradycardiaAESeverity","Sum Bradycardia AE-Severity adverse event-severity","INT",,,,74,548,1,8,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Bradycardia|Severity score|Total","snomed:48867003|snomed:278305009|snomed:255619001","4169095|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumCADAESeverity","Sum CAD AE-Severity coronary artery disease adverse events","INT",,,,111,511,1,18,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Disorder of coronary artery|Severity score|Total","snomed:414024009|snomed:278305009|snomed:255619001","4187067|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumcerebrovascAESeverity","Sum cerebrovascular AE-Severity adverse events severities","INT",,,,25,597,2,7,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Cerebrovascular disease|Severity score|Total","snomed:62914000|snomed:278305009|snomed:255619001","381591|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumConstipationAESeverity","Sum Constipation AE-Severity adverse events severities","INT",,,,85,537,1,4,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Constipation|Severity score|Total","snomed:14760008|snomed:278305009|snomed:255619001","75860|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumCOPDAsthmaAESeverity","Sum COPD Asthma AE-Severity adverse events severities","INT",,,,36,586,1,11,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Chronic obstructive lung disease|Asthma|Severity score|Total","snomed:13645005|snomed:195967001|snomed:278305009|snomed:255619001","255573|317009|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumCVAESeverity","Sum CV cardiovascular AE (Adverse Event)-Severity","INT",,,,527,95,1,45,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Cardiovascular event|Severity score|Total","snomed:405617006|snomed:278305009|snomed:255619001","4236854|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumDementiaAESeverity","Sum Dementia AE-Severity adverse events severities","INT",,,,22,600,1,8,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Dementia|Severity score|Total","snomed:52448006|snomed:278305009|snomed:255619001","4182210|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"SumDepressionAESeverity","Sum Depression AE-Severity adverse events severities","INT",,,,76,546,1,12,,,,,"loinc:LA7266-5","Adverse event ",45884383,"Depressive disorder|Severity score|Total","Snomed:35489007|snomed:278305009|snomed:255619001","440383|4175713|4112438",,,,"Condition_occurrence","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
